state_name,district_name,disability_type,age_lower,age_upper,Male_count,female_count,total
Odisha,Jagatsinghapur,Hemophilia,0,6,1,0,1
Odisha,Jagatsinghapur,Hemophilia,6,15,8,0,8
Odisha,Jagatsinghapur,Hemophilia,15,35,5,0,5
Odisha,Jagatsinghapur,Hemophilia,35,60,3,0,3
Odisha,Jagatsinghapur,Hemophilia,60,80,1,0,1
Madhya Pradesh,Jabalpur,Hemophilia,6,15,4,1,5
Madhya Pradesh,Jabalpur,Hemophilia,15,35,10,5,15
Madhya Pradesh,Jabalpur,Hemophilia,35,60,24,3,27
Madhya Pradesh,Jabalpur,Hemophilia,60,80,2,0,2
Madhya Pradesh,Indore,Hemophilia,6,15,4,2,6
Madhya Pradesh,Indore,Hemophilia,15,35,16,1,17
Madhya Pradesh,Indore,Hemophilia,35,60,16,2,18
Madhya Pradesh,Indore,Hemophilia,60,80,4,1,5
Manipur,Imphal West,Hemophilia,15,35,4,0,4
Kerala,Idukki,Hemophilia,6,15,1,0,1
Kerala,Idukki,Hemophilia,15,35,2,0,2
Kerala,Idukki,Hemophilia,35,60,5,0,5
Kerala,Idukki,Hemophilia,60,80,1,0,1
Punjab,Hoshiarpur,Hemophilia,6,15,1,1,2
Punjab,Hoshiarpur,Hemophilia,15,35,8,10,18
Punjab,Hoshiarpur,Hemophilia,35,60,45,21,66
Punjab,Hoshiarpur,Hemophilia,60,80,17,4,21
Assam,Hojai,Hemophilia,0,6,1,0,1
Assam,Hojai,Hemophilia,35,60,2,1,3
Assam,Hojai,Hemophilia,60,80,1,0,1
Haryana,Hisar,Hemophilia,0,6,1,0,1
Haryana,Hisar,Hemophilia,6,15,1,0,1
Haryana,Hisar,Hemophilia,15,35,8,1,9
Haryana,Hisar,Hemophilia,35,60,10,2,12
Haryana,Hisar,Hemophilia,60,80,3,0,3
Maharashtra,Hingoli,Hemophilia,6,15,4,0,4
Maharashtra,Hingoli,Hemophilia,15,35,3,0,3
Maharashtra,Hingoli,Hemophilia,60,80,1,0,1
Jharkhand,Hazaribagh,Hemophilia,6,15,5,0,5
Jharkhand,Hazaribagh,Hemophilia,15,35,3,0,3
Jharkhand,Hazaribagh,Hemophilia,35,60,12,5,17
Karnataka,Haveri,Hemophilia,0,6,1,1,2
Karnataka,Haveri,Hemophilia,6,15,10,1,11
Karnataka,Haveri,Hemophilia,15,35,12,4,16
Karnataka,Haveri,Hemophilia,35,60,6,6,12
Karnataka,Haveri,Hemophilia,60,80,9,0,9
Uttar Pradesh,Hathras,Hemophilia,6,15,2,2,4
Uttar Pradesh,Hathras,Hemophilia,15,35,7,1,8
Uttar Pradesh,Hathras,Hemophilia,35,60,11,1,12
Uttar Pradesh,Hathras,Hemophilia,60,80,4,1,5
Karnataka,Hassan,Hemophilia,0,6,1,0,1
Karnataka,Hassan,Hemophilia,6,15,9,4,13
Karnataka,Hassan,Hemophilia,15,35,15,3,18
Karnataka,Hassan,Hemophilia,35,60,14,3,17
Karnataka,Hassan,Hemophilia,60,80,5,1,6
Karnataka,Hassan,Hemophilia,80,100,1,0,1
Uttarakhand,Haridwar,Hemophilia,0,6,1,0,1
Uttarakhand,Haridwar,Hemophilia,15,35,8,1,9
Uttarakhand,Haridwar,Hemophilia,35,60,15,2,17
Uttarakhand,Haridwar,Hemophilia,60,80,4,0,4
Uttar Pradesh,Hardoi,Hemophilia,6,15,1,0,1
Uttar Pradesh,Hardoi,Hemophilia,15,35,10,0,10
Uttar Pradesh,Hardoi,Hemophilia,35,60,4,2,6
Uttar Pradesh,Hardoi,Hemophilia,60,80,3,1,4
Madhya Pradesh,Harda,Hemophilia,60,80,1,0,1
Uttar Pradesh,Hapur,Hemophilia,6,15,1,0,1
Uttar Pradesh,Hapur,Hemophilia,15,35,8,0,8
Uttar Pradesh,Hapur,Hemophilia,35,60,1,0,1
Rajasthan,Hanumangarh,Hemophilia,6,15,5,0,5
Rajasthan,Hanumangarh,Hemophilia,15,35,6,0,6
Rajasthan,Hanumangarh,Hemophilia,35,60,2,0,2
Himachal Pradesh,Hamirpur,Hemophilia,6,15,2,0,2
Himachal Pradesh,Hamirpur,Hemophilia,15,35,4,0,4
Himachal Pradesh,Hamirpur,Hemophilia,35,60,1,0,1
Himachal Pradesh,Hamirpur,Hemophilia,60,80,1,0,1
Uttar Pradesh,Hamirpur,Hemophilia,6,15,1,0,1
Uttar Pradesh,Hamirpur,Hemophilia,15,35,12,2,14
Uttar Pradesh,Hamirpur,Hemophilia,35,60,13,2,15
Uttar Pradesh,Hamirpur,Hemophilia,60,80,6,0,6
Assam,Hailakandi,Hemophilia,35,60,1,0,1
Sikkim,Gyalshing,Hemophilia,6,15,1,0,1
Madhya Pradesh,Gwalior,Hemophilia,0,6,1,0,1
Madhya Pradesh,Gwalior,Hemophilia,6,15,5,1,6
Madhya Pradesh,Gwalior,Hemophilia,15,35,11,3,14
Madhya Pradesh,Gwalior,Hemophilia,35,60,9,3,12
Madhya Pradesh,Gwalior,Hemophilia,60,80,3,0,3
Haryana,Gurugram,Hemophilia,6,15,3,1,4
Haryana,Gurugram,Hemophilia,15,35,4,0,4
Haryana,Gurugram,Hemophilia,35,60,1,0,1
Punjab,Gurdaspur,Hemophilia,0,6,1,0,1
Punjab,Gurdaspur,Hemophilia,6,15,2,0,2
Punjab,Gurdaspur,Hemophilia,15,35,3,1,4
Punjab,Gurdaspur,Hemophilia,35,60,8,3,11
Punjab,Gurdaspur,Hemophilia,60,80,1,0,1
Andhra Pradesh,Guntur,Hemophilia,0,6,4,0,4
Andhra Pradesh,Guntur,Hemophilia,6,15,6,0,6
Andhra Pradesh,Guntur,Hemophilia,15,35,11,0,11
Andhra Pradesh,Guntur,Hemophilia,35,60,5,0,5
Madhya Pradesh,Guna,Hemophilia,6,15,0,2,2
Madhya Pradesh,Guna,Hemophilia,15,35,2,0,2
Jharkhand,Gumla,Hemophilia,0,6,0,2,2
Jharkhand,Gumla,Hemophilia,6,15,5,5,10
Jharkhand,Gumla,Hemophilia,15,35,17,16,33
Jharkhand,Gumla,Hemophilia,35,60,45,22,67
Jharkhand,Gumla,Hemophilia,60,80,8,6,14
Jharkhand,Gumla,Hemophilia,80,100,1,0,1
Uttar Pradesh,Gorakhpur,Hemophilia,6,15,0,1,1
Uttar Pradesh,Gorakhpur,Hemophilia,15,35,15,5,20
Uttar Pradesh,Gorakhpur,Hemophilia,35,60,18,3,21
Uttar Pradesh,Gorakhpur,Hemophilia,60,80,5,0,5
Bihar,Gopalganj,Hemophilia,15,35,1,0,1
Bihar,Gopalganj,Hemophilia,35,60,1,0,1
Bihar,Gopalganj,Hemophilia,60,80,0,1,1
Maharashtra,Gondia,Hemophilia,0,6,0,2,2
Maharashtra,Gondia,Hemophilia,6,15,8,1,9
Maharashtra,Gondia,Hemophilia,15,35,4,1,5
Maharashtra,Gondia,Hemophilia,35,60,5,1,6
Uttar Pradesh,Gonda,Hemophilia,15,35,7,1,8
Uttar Pradesh,Gonda,Hemophilia,35,60,8,1,9
Uttar Pradesh,Gonda,Hemophilia,60,80,2,0,2
Assam,Golaghat,Hemophilia,0,6,1,0,1
Assam,Golaghat,Hemophilia,6,15,0,1,1
Assam,Golaghat,Hemophilia,15,35,5,1,6
Assam,Golaghat,Hemophilia,35,60,4,0,4
Assam,Golaghat,Hemophilia,60,80,3,0,3
Jharkhand,Godda,Hemophilia,6,15,0,1,1
Jharkhand,Godda,Hemophilia,15,35,14,10,24
Jharkhand,Godda,Hemophilia,35,60,16,10,26
Jharkhand,Godda,Hemophilia,60,80,12,8,20
Jharkhand,Godda,Hemophilia,80,100,1,0,1
Assam,Goalpara,Hemophilia,6,15,1,1,2
Assam,Goalpara,Hemophilia,35,60,1,0,1
Assam,Goalpara,Hemophilia,60,80,1,2,3
Jharkhand,Giridih,Hemophilia,0,6,2,0,2
Jharkhand,Giridih,Hemophilia,6,15,3,0,3
Jharkhand,Giridih,Hemophilia,15,35,10,1,11
Jharkhand,Giridih,Hemophilia,35,60,17,5,22
Jharkhand,Giridih,Hemophilia,60,80,1,2,3
Gujarat,Gir Somnath,Hemophilia,15,35,2,0,2
Uttar Pradesh,Ghazipur,Hemophilia,0,6,1,0,1
Uttar Pradesh,Ghazipur,Hemophilia,6,15,1,0,1
Uttar Pradesh,Ghazipur,Hemophilia,15,35,5,0,5
Uttar Pradesh,Ghazipur,Hemophilia,35,60,1,1,2
Uttar Pradesh,Ghazipur,Hemophilia,60,80,1,0,1
Uttar Pradesh,Ghaziabad,Hemophilia,15,35,11,0,11
Uttar Pradesh,Ghaziabad,Hemophilia,35,60,6,0,6
Uttar Pradesh,Ghaziabad,Hemophilia,60,80,2,0,2
Bihar,Gaya,Hemophilia,0,6,1,0,1
Bihar,Gaya,Hemophilia,6,15,0,1,1
Bihar,Gaya,Hemophilia,15,35,1,0,1
Uttar Pradesh,Gautam Buddha Nagar,Hemophilia,6,15,2,1,3
Uttar Pradesh,Gautam Buddha Nagar,Hemophilia,15,35,9,2,11
Uttar Pradesh,Gautam Buddha Nagar,Hemophilia,35,60,1,0,1
Chhattisgarh,Gaurella Pendra Marwahi,Hemophilia,35,60,2,1,3
Chhattisgarh,Gaurella Pendra Marwahi,Hemophilia,60,80,1,1,2
Chhattisgarh,Gariyaband,Hemophilia,6,15,3,0,3
Chhattisgarh,Gariyaband,Hemophilia,15,35,0,2,2
Chhattisgarh,Gariyaband,Hemophilia,35,60,6,2,8
Chhattisgarh,Gariyaband,Hemophilia,60,80,2,1,3
Jharkhand,Garhwa,Hemophilia,6,15,3,3,6
Jharkhand,Garhwa,Hemophilia,15,35,8,2,10
Jharkhand,Garhwa,Hemophilia,35,60,4,3,7
Jharkhand,Garhwa,Hemophilia,60,80,1,0,1
Odisha,Ganjam,Hemophilia,0,6,2,0,2
Odisha,Ganjam,Hemophilia,6,15,15,0,15
Odisha,Ganjam,Hemophilia,15,35,7,0,7
Odisha,Ganjam,Hemophilia,35,60,1,0,1
Sikkim,Gangtok,Hemophilia,6,15,1,0,1
Rajasthan,Ganganagar,Hemophilia,6,15,1,0,1
Rajasthan,Ganganagar,Hemophilia,15,35,2,0,2
Rajasthan,Ganganagar,Hemophilia,35,60,1,0,1
Gujarat,Gandhinagar,Hemophilia,0,6,1,0,1
Gujarat,Gandhinagar,Hemophilia,15,35,3,0,3
Gujarat,Gandhinagar,Hemophilia,35,60,1,0,1
Jammu And Kashmir,Ganderbal,Hemophilia,6,15,1,0,1
Jammu And Kashmir,Ganderbal,Hemophilia,15,35,2,1,3
Jammu And Kashmir,Ganderbal,Hemophilia,35,60,6,2,8
Maharashtra,Gadchiroli,Hemophilia,0,6,1,0,1
Maharashtra,Gadchiroli,Hemophilia,6,15,4,1,5
Maharashtra,Gadchiroli,Hemophilia,15,35,5,1,6
Maharashtra,Gadchiroli,Hemophilia,35,60,3,1,4
Karnataka,Gadag,Hemophilia,0,6,1,0,1
Karnataka,Gadag,Hemophilia,6,15,4,0,4
Karnataka,Gadag,Hemophilia,15,35,0,5,5
Karnataka,Gadag,Hemophilia,35,60,12,3,15
Karnataka,Gadag,Hemophilia,60,80,3,0,3
Karnataka,Gadag,Hemophilia,80,100,1,0,1
Uttar Pradesh,Firozabad,Hemophilia,6,15,3,0,3
Uttar Pradesh,Firozabad,Hemophilia,15,35,12,2,14
Uttar Pradesh,Firozabad,Hemophilia,35,60,11,0,11
Uttar Pradesh,Firozabad,Hemophilia,60,80,2,1,3
Punjab,Ferozepur,Hemophilia,6,15,0,1,1
Punjab,Ferozepur,Hemophilia,15,35,5,4,9
Punjab,Ferozepur,Hemophilia,35,60,4,2,6
Punjab,Ferozepur,Hemophilia,60,80,3,1,4
Punjab,Fazilka,Hemophilia,0,6,1,0,1
Punjab,Fazilka,Hemophilia,15,35,6,0,6
Punjab,Fazilka,Hemophilia,35,60,4,0,4
Uttar Pradesh,Fatehpur,Hemophilia,6,15,1,0,1
Uttar Pradesh,Fatehpur,Hemophilia,15,35,13,3,16
Uttar Pradesh,Fatehpur,Hemophilia,35,60,27,5,32
Uttar Pradesh,Fatehpur,Hemophilia,60,80,9,0,9
Punjab,Fatehgarh Sahib,Hemophilia,0,6,1,0,1
Punjab,Fatehgarh Sahib,Hemophilia,6,15,1,0,1
Punjab,Fatehgarh Sahib,Hemophilia,15,35,12,0,12
Punjab,Fatehgarh Sahib,Hemophilia,35,60,10,5,15
Punjab,Fatehgarh Sahib,Hemophilia,60,80,6,0,6
Haryana,Fatehabad,Hemophilia,6,15,1,0,1
Haryana,Fatehabad,Hemophilia,15,35,5,0,5
Haryana,Fatehabad,Hemophilia,35,60,6,0,6
Haryana,Fatehabad,Hemophilia,60,80,1,0,1
Uttar Pradesh,Farrukhabad,Hemophilia,6,15,2,0,2
Uttar Pradesh,Farrukhabad,Hemophilia,15,35,8,1,9
Uttar Pradesh,Farrukhabad,Hemophilia,35,60,10,0,10
Uttar Pradesh,Farrukhabad,Hemophilia,60,80,3,0,3
Punjab,Faridkot,Hemophilia,6,15,1,0,1
Punjab,Faridkot,Hemophilia,15,35,2,1,3
Punjab,Faridkot,Hemophilia,60,80,1,0,1
Haryana,Faridabad,Hemophilia,0,6,1,0,1
Haryana,Faridabad,Hemophilia,6,15,1,0,1
Haryana,Faridabad,Hemophilia,15,35,4,0,4
Haryana,Faridabad,Hemophilia,35,60,1,0,1
Uttar Pradesh,Etawah,Hemophilia,15,35,8,5,13
Uttar Pradesh,Etawah,Hemophilia,35,60,15,3,18
Uttar Pradesh,Etawah,Hemophilia,60,80,11,1,12
Uttar Pradesh,Etah,Hemophilia,15,35,4,0,4
Uttar Pradesh,Etah,Hemophilia,35,60,1,0,1
Uttar Pradesh,Etah,Hemophilia,60,80,0,1,1
Tamil Nadu,Erode,Hemophilia,0,6,1,0,1
Tamil Nadu,Erode,Hemophilia,6,15,3,0,3
Tamil Nadu,Erode,Hemophilia,15,35,21,1,22
Tamil Nadu,Erode,Hemophilia,35,60,9,0,9
Tamil Nadu,Erode,Hemophilia,60,80,1,0,1
Kerala,Ernakulam,Hemophilia,6,15,2,0,2
Kerala,Ernakulam,Hemophilia,15,35,3,0,3
Kerala,Ernakulam,Hemophilia,35,60,5,0,5
Jharkhand,East Singhbum,Hemophilia,6,15,1,0,1
Jharkhand,East Singhbum,Hemophilia,15,35,10,2,12
Jharkhand,East Singhbum,Hemophilia,35,60,10,7,17
Jharkhand,East Singhbum,Hemophilia,60,80,2,0,2
Arunachal Pradesh,East Siang,Hemophilia,15,35,1,0,1
Madhya Pradesh,East Nimar,Hemophilia,15,35,0,1,1
Madhya Pradesh,East Nimar,Hemophilia,35,60,2,0,2
Meghalaya,East Khasi Hills,Hemophilia,6,15,1,0,1
Meghalaya,East Khasi Hills,Hemophilia,15,35,2,0,2
Delhi,East,Hemophilia,0,6,1,0,1
Delhi,East,Hemophilia,6,15,3,0,3
Delhi,East,Hemophilia,15,35,5,0,5
Chhattisgarh,Durg,Hemophilia,0,6,1,0,1
Chhattisgarh,Durg,Hemophilia,6,15,1,1,2
Chhattisgarh,Durg,Hemophilia,15,35,5,0,5
Chhattisgarh,Durg,Hemophilia,35,60,1,2,3
Jharkhand,Dumka,Hemophilia,0,6,1,0,1
Jharkhand,Dumka,Hemophilia,6,15,2,1,3
Jharkhand,Dumka,Hemophilia,15,35,2,1,3
Jharkhand,Dumka,Hemophilia,35,60,4,2,6
Jharkhand,Dumka,Hemophilia,60,80,1,1,2
Gujarat,Dohad,Hemophilia,6,15,2,0,2
Gujarat,Dohad,Hemophilia,35,60,1,0,1
Jammu And Kashmir,Doda,Hemophilia,0,6,0,1,1
Jammu And Kashmir,Doda,Hemophilia,6,15,2,0,2
Jammu And Kashmir,Doda,Hemophilia,15,35,3,2,5
Jammu And Kashmir,Doda,Hemophilia,35,60,1,0,1
Madhya Pradesh,Dindori,Hemophilia,6,15,2,4,6
Madhya Pradesh,Dindori,Hemophilia,15,35,1,4,5
Madhya Pradesh,Dindori,Hemophilia,35,60,2,0,2
Madhya Pradesh,Dindori,Hemophilia,60,80,2,0,2
Tamil Nadu,Dindigul,Hemophilia,6,15,4,0,4
Tamil Nadu,Dindigul,Hemophilia,15,35,9,1,10
Tamil Nadu,Dindigul,Hemophilia,35,60,7,3,10
Tamil Nadu,Dindigul,Hemophilia,60,80,1,1,2
Tamil Nadu,Dindigul,Hemophilia,80,100,1,0,1
Assam,Dima Hasao,Hemophilia,15,35,2,0,2
Assam,Dibrugarh,Hemophilia,0,6,1,0,1
Assam,Dibrugarh,Hemophilia,6,15,4,1,5
Assam,Dibrugarh,Hemophilia,15,35,9,0,9
Assam,Dibrugarh,Hemophilia,35,60,3,0,3
Maharashtra,Dhule,Hemophilia,6,15,5,0,5
Maharashtra,Dhule,Hemophilia,15,35,13,0,13
Maharashtra,Dhule,Hemophilia,35,60,5,0,5
Maharashtra,Dhule,Hemophilia,60,80,3,0,3
Assam,Dhubri,Hemophilia,15,35,1,1,2
Assam,Dhubri,Hemophilia,35,60,1,2,3
Rajasthan,Dholpur,Hemophilia,0,6,1,0,1
Rajasthan,Dholpur,Hemophilia,6,15,2,0,2
Odisha,Dhenkanal,Hemophilia,6,15,4,0,4
Odisha,Dhenkanal,Hemophilia,15,35,6,0,6
Odisha,Dhenkanal,Hemophilia,35,60,8,2,10
Odisha,Dhenkanal,Hemophilia,60,80,2,0,2
Assam,Dhemaji,Hemophilia,6,15,2,0,2
Assam,Dhemaji,Hemophilia,35,60,2,0,2
Assam,Dhemaji,Hemophilia,60,80,0,2,2
Karnataka,Dharwad,Hemophilia,0,6,2,1,3
Karnataka,Dharwad,Hemophilia,6,15,9,3,12
Karnataka,Dharwad,Hemophilia,15,35,7,2,9
Karnataka,Dharwad,Hemophilia,35,60,14,5,19
Karnataka,Dharwad,Hemophilia,60,80,5,1,6
Tamil Nadu,Dharmapuri,Hemophilia,0,6,1,0,1
Tamil Nadu,Dharmapuri,Hemophilia,6,15,3,1,4
Tamil Nadu,Dharmapuri,Hemophilia,15,35,7,0,7
Tamil Nadu,Dharmapuri,Hemophilia,35,60,2,1,3
Tamil Nadu,Dharmapuri,Hemophilia,60,80,1,0,1
Madhya Pradesh,Dhar,Hemophilia,6,15,2,2,4
Madhya Pradesh,Dhar,Hemophilia,15,35,10,4,14
Madhya Pradesh,Dhar,Hemophilia,35,60,14,4,18
Madhya Pradesh,Dhar,Hemophilia,60,80,1,1,2
Jharkhand,Dhanbad,Hemophilia,6,15,6,0,6
Jharkhand,Dhanbad,Hemophilia,15,35,14,5,19
Jharkhand,Dhanbad,Hemophilia,35,60,17,10,27
Jharkhand,Dhanbad,Hemophilia,60,80,4,1,5
Chhattisgarh,Dhamtari,Hemophilia,35,60,1,1,2
Tripura,Dhalai,Hemophilia,6,15,2,0,2
Madhya Pradesh,Dewas,Hemophilia,6,15,1,1,2
Madhya Pradesh,Dewas,Hemophilia,15,35,1,3,4
Madhya Pradesh,Dewas,Hemophilia,35,60,12,4,16
Madhya Pradesh,Dewas,Hemophilia,60,80,5,3,8
Gujarat,Devbhumi Dwarka,Hemophilia,6,15,3,0,3
Gujarat,Devbhumi Dwarka,Hemophilia,15,35,1,0,1
Uttar Pradesh,Deoria,Hemophilia,6,15,2,0,2
Uttar Pradesh,Deoria,Hemophilia,15,35,12,3,15
Uttar Pradesh,Deoria,Hemophilia,35,60,10,4,14
Uttar Pradesh,Deoria,Hemophilia,60,80,6,0,6
Jharkhand,Deoghar,Hemophilia,0,6,0,1,1
Jharkhand,Deoghar,Hemophilia,6,15,6,4,10
Jharkhand,Deoghar,Hemophilia,15,35,6,5,11
Jharkhand,Deoghar,Hemophilia,35,60,6,2,8
Jharkhand,Deoghar,Hemophilia,60,80,4,1,5
Uttarakhand,Dehradun,Hemophilia,0,6,1,0,1
Uttarakhand,Dehradun,Hemophilia,6,15,1,1,2
Uttarakhand,Dehradun,Hemophilia,15,35,7,2,9
Uttarakhand,Dehradun,Hemophilia,35,60,13,2,15
Uttarakhand,Dehradun,Hemophilia,60,80,2,0,2
Karnataka,Davangere,Hemophilia,0,6,4,0,4
Karnataka,Davangere,Hemophilia,6,15,5,1,6
Karnataka,Davangere,Hemophilia,15,35,4,3,7
Karnataka,Davangere,Hemophilia,35,60,8,1,9
Karnataka,Davangere,Hemophilia,60,80,2,1,3
Rajasthan,Dausa,Hemophilia,6,15,3,0,3
Rajasthan,Dausa,Hemophilia,15,35,4,1,5
Rajasthan,Dausa,Hemophilia,35,60,1,0,1
Rajasthan,Dausa,Hemophilia,60,80,1,0,1
Madhya Pradesh,Datia,Hemophilia,0,6,1,0,1
Madhya Pradesh,Datia,Hemophilia,6,15,1,0,1
Madhya Pradesh,Datia,Hemophilia,15,35,7,3,10
Madhya Pradesh,Datia,Hemophilia,35,60,11,2,13
Madhya Pradesh,Datia,Hemophilia,60,80,5,1,6
Assam,Darrang,Hemophilia,15,35,1,1,2
Assam,Darrang,Hemophilia,35,60,2,1,3
Bihar,Darbhanga,Hemophilia,6,15,1,2,3
Bihar,Darbhanga,Hemophilia,15,35,9,2,11
Bihar,Darbhanga,Hemophilia,35,60,5,3,8
Bihar,Darbhanga,Hemophilia,60,80,2,1,3
Gujarat,Dang,Hemophilia,6,15,1,0,1
Gujarat,Dang,Hemophilia,15,35,4,0,4
Madhya Pradesh,Damoh,Hemophilia,6,15,2,2,4
Madhya Pradesh,Damoh,Hemophilia,15,35,19,7,26
Madhya Pradesh,Damoh,Hemophilia,35,60,58,8,66
Madhya Pradesh,Damoh,Hemophilia,60,80,15,3,18
Dadra Nagar Haveli And Daman And Diu,Daman,Hemophilia,35,60,1,0,1
Karnataka,Dakshina Kannada,Hemophilia,0,6,1,0,1
Karnataka,Dakshina Kannada,Hemophilia,6,15,3,0,3
Karnataka,Dakshina Kannada,Hemophilia,15,35,12,1,13
Karnataka,Dakshina Kannada,Hemophilia,35,60,4,3,7
Karnataka,Dakshina Kannada,Hemophilia,60,80,5,0,5
Dadra Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,Hemophilia,35,60,2,0,2
Odisha,Cuttack,Hemophilia,0,6,1,1,2
Odisha,Cuttack,Hemophilia,6,15,10,0,10
Odisha,Cuttack,Hemophilia,15,35,8,0,8
Odisha,Cuttack,Hemophilia,35,60,2,3,5
Tamil Nadu,Cuddalore,Hemophilia,0,6,1,0,1
Tamil Nadu,Cuddalore,Hemophilia,6,15,2,0,2
Tamil Nadu,Cuddalore,Hemophilia,15,35,7,0,7
Tamil Nadu,Cuddalore,Hemophilia,35,60,2,2,4
Tamil Nadu,Coimbatore,Hemophilia,0,6,3,0,3
Tamil Nadu,Coimbatore,Hemophilia,6,15,2,0,2
Tamil Nadu,Coimbatore,Hemophilia,15,35,10,1,11
Tamil Nadu,Coimbatore,Hemophilia,35,60,12,0,12
Tamil Nadu,Coimbatore,Hemophilia,60,80,1,1,2
Rajasthan,Churu,Hemophilia,6,15,3,0,3
Rajasthan,Churu,Hemophilia,15,35,5,1,6
Rajasthan,Churu,Hemophilia,35,60,1,0,1
Manipur,Churachandpur,Hemophilia,15,35,1,0,1
Rajasthan,Chittorgarh,Hemophilia,0,6,2,0,2
Rajasthan,Chittorgarh,Hemophilia,6,15,2,0,2
Rajasthan,Chittorgarh,Hemophilia,15,35,7,0,7
Rajasthan,Chittorgarh,Hemophilia,35,60,8,0,8
Rajasthan,Chittorgarh,Hemophilia,60,80,1,0,1
Uttar Pradesh,Chitrakoot,Hemophilia,6,15,1,0,1
Uttar Pradesh,Chitrakoot,Hemophilia,15,35,8,2,10
Uttar Pradesh,Chitrakoot,Hemophilia,35,60,13,3,16
Uttar Pradesh,Chitrakoot,Hemophilia,60,80,3,1,4
Karnataka,Chitradurga,Hemophilia,6,15,6,2,8
Karnataka,Chitradurga,Hemophilia,15,35,15,4,19
Karnataka,Chitradurga,Hemophilia,35,60,5,5,10
Karnataka,Chitradurga,Hemophilia,60,80,7,0,7
Karnataka,Chikkamagaluru,Hemophilia,0,6,0,1,1
Karnataka,Chikkamagaluru,Hemophilia,6,15,2,0,2
Karnataka,Chikkamagaluru,Hemophilia,15,35,3,2,5
Karnataka,Chikkamagaluru,Hemophilia,35,60,12,5,17
Karnataka,Chikkamagaluru,Hemophilia,60,80,6,0,6
Karnataka,Chikkamagaluru,Hemophilia,80,100,1,0,1
Karnataka,Chikkaballapura,Hemophilia,6,15,4,1,5
Karnataka,Chikkaballapura,Hemophilia,15,35,2,1,3
Karnataka,Chikkaballapura,Hemophilia,35,60,8,0,8
Karnataka,Chikkaballapura,Hemophilia,60,80,5,0,5
Gujarat,Chhotaudepur,Hemophilia,6,15,1,0,1
Gujarat,Chhotaudepur,Hemophilia,15,35,0,1,1
Madhya Pradesh,Chhindwara,Hemophilia,0,6,1,1,2
Madhya Pradesh,Chhindwara,Hemophilia,6,15,2,1,3
Madhya Pradesh,Chhindwara,Hemophilia,15,35,15,5,20
Madhya Pradesh,Chhindwara,Hemophilia,35,60,31,9,40
Madhya Pradesh,Chhindwara,Hemophilia,60,80,15,4,19
Madhya Pradesh,Chhindwara,Hemophilia,80,100,1,0,1
Madhya Pradesh,Chhatarpur,Hemophilia,6,15,1,0,1
Madhya Pradesh,Chhatarpur,Hemophilia,15,35,5,0,5
Madhya Pradesh,Chhatarpur,Hemophilia,35,60,5,0,5
Madhya Pradesh,Chhatarpur,Hemophilia,60,80,4,0,4
Tamil Nadu,Chennai,Hemophilia,0,6,4,0,4
Tamil Nadu,Chennai,Hemophilia,6,15,22,0,22
Tamil Nadu,Chennai,Hemophilia,15,35,34,1,35
Tamil Nadu,Chennai,Hemophilia,35,60,27,0,27
Tamil Nadu,Chennai,Hemophilia,60,80,3,0,3
Tamil Nadu,Chengalpattu,Hemophilia,0,6,1,0,1
Tamil Nadu,Chengalpattu,Hemophilia,6,15,5,0,5
Tamil Nadu,Chengalpattu,Hemophilia,15,35,11,0,11
Tamil Nadu,Chengalpattu,Hemophilia,35,60,5,0,5
Tamil Nadu,Chengalpattu,Hemophilia,60,80,1,0,1
Jharkhand,Chatra,Hemophilia,15,35,1,0,1
Jharkhand,Chatra,Hemophilia,35,60,10,0,10
Jharkhand,Chatra,Hemophilia,60,80,1,0,1
Haryana,Charki Dadri,Hemophilia,15,35,1,0,1
Haryana,Charki Dadri,Hemophilia,60,80,1,0,1
Assam,Charaideo,Hemophilia,6,15,1,0,1
Assam,Charaideo,Hemophilia,35,60,1,0,1
Maharashtra,Chandrapur,Hemophilia,0,6,1,0,1
Maharashtra,Chandrapur,Hemophilia,6,15,6,0,6
Maharashtra,Chandrapur,Hemophilia,15,35,3,0,3
Maharashtra,Chandrapur,Hemophilia,35,60,2,0,2
Chandigarh,Chandigarh,Hemophilia,0,6,1,0,1
Chandigarh,Chandigarh,Hemophilia,6,15,2,0,2
Chandigarh,Chandigarh,Hemophilia,15,35,9,5,14
Chandigarh,Chandigarh,Hemophilia,35,60,9,6,15
Chandigarh,Chandigarh,Hemophilia,60,80,3,2,5
Uttar Pradesh,Chandauli,Hemophilia,15,35,1,0,1
Uttarakhand,Champawat,Hemophilia,0,6,1,0,1
Uttarakhand,Champawat,Hemophilia,6,15,0,2,2
Uttarakhand,Champawat,Hemophilia,15,35,9,3,12
Uttarakhand,Champawat,Hemophilia,35,60,15,5,20
Uttarakhand,Champawat,Hemophilia,60,80,3,0,3
Uttarakhand,Chamoli,Hemophilia,0,6,0,1,1
Uttarakhand,Chamoli,Hemophilia,15,35,4,1,5
Uttarakhand,Chamoli,Hemophilia,35,60,12,2,14
Uttarakhand,Chamoli,Hemophilia,60,80,3,4,7
Uttarakhand,Chamoli,Hemophilia,80,100,1,0,1
Himachal Pradesh,Chamba,Hemophilia,6,15,2,0,2
Himachal Pradesh,Chamba,Hemophilia,15,35,6,0,6
